url,incident_number,links,occurred_on_date,district,district_name,shooting,location_of_occurrence,street,nature_of_incident,officer_journal_name,offenses,incident_clearance,number_of_arrestees,number_of_victims,number_of_offenders
https://www.wokewindows.org/incidents/212004264,212004264,false,2021-01-20 00:00:00,,,,37 OAKVIEW TERRACE,,FRAUD - FALSE PRETENSE / SCHEME,012119  ANGEL FIGUEROA,"",,,,
https://www.wokewindows.org/incidents/212004219,212004219,false,2021-01-19 23:30:00,,,,54 HOLWORTHY ST,,VANDALISM,,"",,,,
https://www.wokewindows.org/incidents/212004176,212004176,false,2021-01-19 23:14:00,,,,"",,BALLISTICS EVIDENCE/FOUND,,"",,,,
https://www.wokewindows.org/incidents/212004175,212004175,false,2021-01-19 23:03:00,,,,"",,M/V ACCIDENT - OTHER,053244  BRIAN PERRY,"",,,,
https://www.wokewindows.org/incidents/212004172,212004172,false,2021-01-19 22:48:00,,,,199 ADAMS ST,,M/V ACCIDENT - POLICE VEHICLE,117727  JOHN WOODS,"",,,,
https://www.wokewindows.org/incidents/212004171,212004171,false,2021-01-19 22:48:00,,,,"",,M/V ACCIDENT - PERSONAL INJURY,144501  JOSEPH MCMENAMY,"",,,,
https://www.wokewindows.org/incidents/212004174,212004174,false,2021-01-19 22:44:00,,,,703 GEORGETOWNE DR,,SICK ASSIST,096684  ISMAEL SOSA,"",,,,
https://www.wokewindows.org/incidents/212004167,212004167,false,2021-01-19 22:22:00,,,,"",,FIREARM/WEAPON - FOUND OR CONFISCATED,,"",,,,
https://www.wokewindows.org/incidents/212004166,212004166,false,2021-01-19 22:16:00,,,,25 MANSFIELD ST,,INVESTIGATE PERSON,080507  FREDDIE J. VELEZ,"",,,,
https://www.wokewindows.org/incidents/212004162,212004162,false,2021-01-19 22:15:00,,,,167 MOUNT HOPE ST,,SICK ASSIST,135955  JAMES GIGLIELLO,"",,,,
https://www.wokewindows.org/incidents/212004168,212004168,false,2021-01-19 21:52:00,,,,840 HARRISON AVE,,ASSAULT - SIMPLE,,"",,,,
https://www.wokewindows.org/incidents/212004169,212004169,false,2021-01-19 21:45:00,,,,49 PIERCE ST,,LARCENY THEFT FROM MV - NON-ACCESSORY,,"",,,,
https://www.wokewindows.org/incidents/212004210,212004210,false,2021-01-19 21:30:00,,,,12 HOLBORN ST,,AUTO THEFT,,"",,,,
https://www.wokewindows.org/incidents/212004182,212004182,false,2021-01-19 21:30:00,,,,85 SOUTHAMPTON ST,,INVESTIGATE PERSON,056354  KEVIN DONAHUE,"",,,,
https://www.wokewindows.org/incidents/212004156,212004156,false,2021-01-19 21:26:00,,,,207 MARION ST,,BURGLARY - RESIDENTIAL,010148  JOSEPH GRECO,"",,,,
https://www.wokewindows.org/incidents/212004154,212004154,false,2021-01-19 21:13:00,,,,80 W DEDHAM ST,,SUDDEN DEATH,011413  EDWARD GATELY,"",,,,
https://www.wokewindows.org/incidents/212004159,212004159,false,2021-01-19 21:11:00,,,,"",,M/V ACCIDENT - PERSONAL INJURY,148281  CHRISTOPHE KERRIGAN,"",,,,
https://www.wokewindows.org/incidents/212004160,212004160,false,2021-01-19 21:00:00,,,,884 CUMMINS HWY,,BURGLARY - RESIDENTIAL,126548  DEAN QUINBY,"",,,,
https://www.wokewindows.org/incidents/212004155,212004155,false,2021-01-19 20:50:00,,,,18 DORR ST,,VERBAL DISPUTE,151195  BRENDAN KEOHAN,"",,,,
https://www.wokewindows.org/incidents/212004158,212004158,false,2021-01-19 20:45:00,,,,19 SAINT ROSE ST,,LARCENY ALL OTHERS,138600  AZADI CHARLES-SAMPSON,"",,,,
https://www.wokewindows.org/incidents/212004163,212004163,false,2021-01-19 20:42:00,,,,173 ALFORD ST,,M/V - LEAVING SCENE - PROPERTY DAMAGE,144420  AUSTIN BROOKS,"",,,,
https://www.wokewindows.org/incidents/212004309,212004309,false,2021-01-19 20:30:00,,,,"",,M/V - LEAVING SCENE - PROPERTY DAMAGE,,"",,,,
https://www.wokewindows.org/incidents/212004152,212004152,false,2021-01-19 20:06:00,,,,509 COLUMBIA RD,,INVESTIGATE PERSON,116235  GREGORY JOSEPH,"",,,,
https://www.wokewindows.org/incidents/212004149,212004149,false,2021-01-19 20:06:00,,,,4 GARDEN COURT ST,,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PARTY WITH ARREST,140298  BRIAN GARNEY,"",,,,
https://www.wokewindows.org/incidents/212004192,212004192,false,2021-01-19 20:00:00,,,,153 BRIGHTON AVE,,MISSING PERSON,140337  LOUISIMOND VERTYL,"",,,,
https://www.wokewindows.org/incidents/212004148,212004148,false,2021-01-19 19:56:00,,,,42 MASCOT ST,,LANDLORD - TENANT,140293  KERLINE DESIR,"",,,,
https://www.wokewindows.org/incidents/212004146,212004146,false,2021-01-19 19:45:00,,,,235 W CANTON ST,,FIRE REPORT,008641  THOMAS ANTONINO,"",,,,
https://www.wokewindows.org/incidents/212004265,212004265,false,2021-01-19 19:30:00,,,,10 EMERSON PL,,LARCENY ALL OTHERS,103579  PETER GARABEDIAN,"",,,,
https://www.wokewindows.org/incidents/212004140,212004140,false,2021-01-19 19:28:00,,,,860 HARRISON AVE,,SICK ASSIST,148287  SEAN MONAHAN,"",,,,
https://www.wokewindows.org/incidents/212004136,212004136,false,2021-01-19 19:12:00,,,,102 MORELAND ST,,INVESTIGATE PERSON,153328  JEFFREY GELINAS,"",,,,
https://www.wokewindows.org/incidents/212004143,212004143,false,2021-01-19 19:00:00,,,,510 LINCOLN ST,,SICK/INJURED/MEDICAL - PERSON,,"",,,,
https://www.wokewindows.org/incidents/212004142,212004142,false,2021-01-19 18:57:00,,,,"",,M/V ACCIDENT - OTHER,,"",,,,
https://www.wokewindows.org/incidents/212004346,212004346,false,2021-01-19 18:30:00,,,,66 FAIRMOUNT ST,,M/V - LEAVING SCENE - PROPERTY DAMAGE,106745  JOSE DIAZ,"",,,,
https://www.wokewindows.org/incidents/212004134,212004134,false,2021-01-19 18:22:00,,,,59 BRADEEN ST,,SICK ASSIST,011428  SCOTT MACISAAC,"",,,,
https://www.wokewindows.org/incidents/212004132,212004132,false,2021-01-19 18:21:00,,,,123 CAMBRIDGE ST,,ASSAULT - AGGRAVATED,144420  AUSTIN BROOKS,"",,,,
https://www.wokewindows.org/incidents/212004135,212004135,false,2021-01-19 18:21:00,,,,14 ARBORCREST TER,,SICK ASSIST,148289  SEAN P. O'BRIEN,"",,,,
https://www.wokewindows.org/incidents/212004137,212004137,false,2021-01-19 18:11:00,,,,41 DALE ST,,THREATS TO DO BODILY HARM,140324  KYLE HOLMES,"",,,,
https://www.wokewindows.org/incidents/212004131,212004131,false,2021-01-19 18:10:00,,,,"",,M/V ACCIDENT - PROPERTY DAMAGE,,"",,,,
https://www.wokewindows.org/incidents/212004129,212004129,false,2021-01-19 18:10:00,,,,497 BOYLSTON ST,,LARCENY SHOPLIFTING,,"",,,,
https://www.wokewindows.org/incidents/212004128,212004128,false,2021-01-19 18:00:00,,,,80 BENNETT ST,,MISSING PERSON - LOCATED,,"",,,,
https://www.wokewindows.org/incidents/212004141,212004141,false,2021-01-19 18:00:00,,,,142 QUINCY ST,,ASSAULT - SIMPLE,151195  BRENDAN KEOHAN,"",,,,
https://www.wokewindows.org/incidents/212004126,212004126,false,2021-01-19 17:46:00,,,,64 LAWRENCE AVE,,LANDLORD - TENANT,081766  MATTHEW O'LOUGHLIN,"",,,,
https://www.wokewindows.org/incidents/212004150,212004150,false,2021-01-19 17:45:00,,,,350 WASHINGTON ST,,PROPERTY - LOST/ MISSING,,"",,,,
https://www.wokewindows.org/incidents/212004317,212004317,false,2021-01-19 17:24:00,,,,83 COLUMBIA RD,,PROPERTY - LOST/ MISSING,122348  BRIANA XAVIER,"",,,,
https://www.wokewindows.org/incidents/212004130,212004130,false,2021-01-19 17:10:00,,,,56 HARRIET ST,,VAL - OPERATING AFTER REV/SUSP.,140341  MINA SOBHY,"",,,,
https://www.wokewindows.org/incidents/212004221,212004221,false,2021-01-19 17:10:00,,,,159 OLD COLONY AVE,,INVESTIGATE PROPERTY,008937  WILLIAM BULGER,"",,,,
https://www.wokewindows.org/incidents/212004124,212004124,false,2021-01-19 16:58:00,,,,BAILEY ST,,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",148252  ROBERT CONNOR,"",,,,
https://www.wokewindows.org/incidents/212004114,212004114,false,2021-01-19 16:56:00,,,,1890 COLUMBUS AVE,,M/V - LEAVING SCENE - PROPERTY DAMAGE,153165  RANDY DEL VILLAR,"",,,,
https://www.wokewindows.org/incidents/212004138,212004138,false,2021-01-19 16:30:00,,,,11 CREIGHTON ST,,MISSING PERSON,011749  PATRICK WOOD,"",,,,
https://www.wokewindows.org/incidents/212004115,212004115,false,2021-01-19 16:25:00,,,,451 WASHINGTON ST,,LARCENY SHOPLIFTING,,"",,,,
https://www.wokewindows.org/incidents/212004106,212004106,false,2021-01-19 16:25:00,,,,102 MORELAND ST,,VERBAL DISPUTE,140281  MARTIN DUNLAP,"",,,,
https://www.wokewindows.org/incidents/212004107,212004107,false,2021-01-19 16:14:00,,,,150 CAUSEWAY ST,,VERBAL DISPUTE,153161  BRENDAN MURPHY,"",,,,
https://www.wokewindows.org/incidents/212004120,212004120,false,2021-01-19 16:11:00,,,,595 VFW PKWY,,SICK ASSIST,,"",,,,
https://www.wokewindows.org/incidents/212004109,212004109,false,2021-01-19 15:53:00,,,,77 CEDAR ST,,MISSING PERSON,144333  MICHAEL WALSH,"",,,,
https://www.wokewindows.org/incidents/212004122,212004122,false,2021-01-19 15:48:00,,,,80 MAGNOLIA ST,,BURGLARY - RESIDENTIAL,,"",,,,
https://www.wokewindows.org/incidents/212004101,212004101,false,2021-01-19 15:45:00,,,,"",,M/V - LEAVING SCENE - PROPERTY DAMAGE,,"",,,,
https://www.wokewindows.org/incidents/212004099,212004099,false,2021-01-19 15:41:00,,,,INTERSTATE 93 N,,M/V ACCIDENT - POLICE VEHICLE,096731  THOMAS BARRETT,"",,,,
https://www.wokewindows.org/incidents/212004103,212004103,false,2021-01-19 15:35:00,,,,61 HEATH STREET,,INVESTIGATE PERSON,,"",,,,
https://www.wokewindows.org/incidents/212004112,212004112,false,2021-01-19 15:30:00,,,,"",,LARCENY THEFT FROM MV - NON-ACCESSORY,148281  CHRISTOPHE KERRIGAN,"",,,,
https://www.wokewindows.org/incidents/212004100,212004100,false,2021-01-19 15:30:00,,,,17 COURT ST,,ASSAULT - SIMPLE,148279  NATASHA LAJARA,"",,,,
https://www.wokewindows.org/incidents/212004092,212004092,false,2021-01-19 15:30:00,,,,1 SCHROEDER PLZ,,SICK/INJURED/MEDICAL - POLICE,011241  CARY CHIN,"",,,,
https://www.wokewindows.org/incidents/212004282,212004282,false,2021-01-19 15:30:00,,,,53 CATBIRD CT,,HARASSMENT/ CRIMINAL HARASSMENT,,"",,,,
https://www.wokewindows.org/incidents/212004086,212004086,false,2021-01-19 15:29:00,,,,361 ADAMS ST,,THREATS TO DO BODILY HARM,051826  TIMOTHY WARREN,"",,,,
https://www.wokewindows.org/incidents/212004082,212004082,false,2021-01-19 15:24:00,,,,1249 HYDE PARK AVE,,INVESTIGATE PROPERTY,011354  COURTNEY POWELL,"",,,,
https://www.wokewindows.org/incidents/212004085,212004085,false,2021-01-19 15:15:00,,,,"",,BALLISTICS EVIDENCE/FOUND,144472  SEAN MURPHY,"",,,,
https://www.wokewindows.org/incidents/212004084,212004084,false,2021-01-19 15:11:00,,,,145 NAVARRE ST,,SUDDEN DEATH,098657  JOSEPH GORMAN,"",,,,
https://www.wokewindows.org/incidents/212004087,212004087,false,2021-01-19 15:10:00,,,,465 CAMBRIDGE ST,,THREATS TO DO BODILY HARM,135942  JASON MCKENNA,"",,,,
https://www.wokewindows.org/incidents/212004097,212004097,false,2021-01-19 15:02:00,,,,1378 RIVER ST,,SICK ASSIST,096684  ISMAEL SOSA,"",,,,
https://www.wokewindows.org/incidents/212004089,212004089,false,2021-01-19 14:50:00,,,,42 HARRISON ARCHWAYS,,FIRE REPORT,,"",,,,
https://www.wokewindows.org/incidents/212004080,212004080,false,2021-01-19 14:44:00,,,,12 LAWRENCE ST,,HARASSMENT/ CRIMINAL HARASSMENT,008641  THOMAS ANTONINO,"",,,,
https://www.wokewindows.org/incidents/212004075,212004075,false,2021-01-19 14:38:00,,,,184 HAROLD ST,,M/V - LEAVING SCENE - PROPERTY DAMAGE,012104  ANDREW BLAKE,"",,,,
https://www.wokewindows.org/incidents/212004079,212004079,false,2021-01-19 14:30:00,,,,34 O'BRIEN CT,,INVESTIGATE PERSON,116887  KIT TONG,"",,,,
https://www.wokewindows.org/incidents/212004090,212004090,false,2021-01-19 14:23:00,,,,120 APPLETON ST,,INVESTIGATE PERSON,144505  MARK TOBIN,"",,,,
https://www.wokewindows.org/incidents/212004074,212004074,false,2021-01-19 14:13:00,,,,5 PAYSON AVE,,M/V ACCIDENT - PERSONAL INJURY,135342  STEFANI MCGRATH,"",,,,
https://www.wokewindows.org/incidents/212004071,212004071,false,2021-01-19 14:11:00,,,,735 WASHINGTON ST,,HARASSMENT/ CRIMINAL HARASSMENT,,"",,,,
https://www.wokewindows.org/incidents/212004098,212004098,false,2021-01-19 14:00:00,,,,BLUE HILL AVE,,THREATS TO DO BODILY HARM,,"",,,,
https://www.wokewindows.org/incidents/212004068,212004068,false,2021-01-19 13:59:00,,,,1708 CENTRE ST,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,106666  MATHEW PIEROWAY,"",,,,
https://www.wokewindows.org/incidents/212004069,212004069,false,2021-01-19 13:53:00,,,,704 CENTRE ST,,SICK ASSIST,140292  ARTHUR DEPINHO,"",,,,
https://www.wokewindows.org/incidents/212004066,212004066,false,2021-01-19 13:26:00,,,,465 CAMBRIDGE ST,,LARCENY SHOPLIFTING,131245  DAVID HERNANDEZ,"",,,,
https://www.wokewindows.org/incidents/212004060,212004060,false,2021-01-19 13:17:00,,,,200 ATLANTIC AVE,,VANDALISM,011316  DAVID HALE,"",,,,
https://www.wokewindows.org/incidents/212004063,212004063,false,2021-01-19 13:14:00,,,,231 MASSACHUSETTS AVE,,LARCENY SHOPLIFTING,"153086  DANIEL, J FULLAM JR.","",,,,
https://www.wokewindows.org/incidents/212004072,212004072,false,2021-01-19 13:12:00,,,,1 PETERBOROUGH ST,,HARASSMENT/ CRIMINAL HARASSMENT,,"",,,,
https://www.wokewindows.org/incidents/212004059,212004059,false,2021-01-19 12:47:00,,,,61 HEATH ST,,HARASSMENT/ CRIMINAL HARASSMENT,140312  SAVIEL COLON,"",,,,
https://www.wokewindows.org/incidents/212004054,212004054,false,2021-01-19 12:35:00,,,,451 WASHINGTON ST,,LARCENY SHOPLIFTING,148251  JOHN CONNOLLY,"",,,,
https://www.wokewindows.org/incidents/212004045,212004045,false,2021-01-19 12:35:00,,,,55 LOCHSTEAD AVE,,FRAUD - FALSE PRETENSE / SCHEME,012119  ANGEL FIGUEROA,"",,,,
https://www.wokewindows.org/incidents/212004055,212004055,false,2021-01-19 12:33:00,,,,30 BROWNING AVE,,HARASSMENT/ CRIMINAL HARASSMENT,010955  FRANCIS GARCIA,"",,,,
https://www.wokewindows.org/incidents/212004127,212004127,false,2021-01-19 12:32:00,,,,101 DALE ST,,THREATS TO DO BODILY HARM,138600  AZADI CHARLES-SAMPSON,"",,,,
https://www.wokewindows.org/incidents/212004070,212004070,false,2021-01-19 12:27:00,,,,1280 WASHINGTON ST,,INVESTIGATE PERSON,,"",,,,
https://www.wokewindows.org/incidents/212004041,212004041,false,2021-01-19 12:25:00,,,,2 PERKINS ST,,PROPERTY - LOST/ MISSING,138643  JOCELYN MONTOYA,"",,,,
https://www.wokewindows.org/incidents/212004046,212004046,false,2021-01-19 12:19:00,,,,51 LEICESTER ST,,BREAKING AND ENTERING (B&E) MOTOR VEHICLE (NO PROPERTY STOLEN),153133  COLIN MCCARTHY,"",,,,
https://www.wokewindows.org/incidents/212004047,212004047,false,2021-01-19 12:13:00,,,,"",,SICK ASSIST - DRUG RELATED ILLNESS,,"",,,,
https://www.wokewindows.org/incidents/212004050,212004050,false,2021-01-19 12:12:00,,,,"",,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,"153146  JORDAN, M. WELLS","",,,,
https://www.wokewindows.org/incidents/212004123,212004123,false,2021-01-19 12:00:00,,,,5 DRUMMOND ST,,MISSING PERSON,140293  KERLINE DESIR,"",,,,
https://www.wokewindows.org/incidents/212004035,212004035,false,2021-01-19 11:53:00,,,,131 TREMONT ST,,SICK/INJURED/MEDICAL - PERSON,106695  FRANTZ SAINTFORT,"",,,,
https://www.wokewindows.org/incidents/212004040,212004040,false,2021-01-19 11:45:00,,,,188 NEWTON ST,,VERBAL DISPUTE,008641  THOMAS ANTONINO,"",,,,
https://www.wokewindows.org/incidents/212004051,212004051,false,2021-01-19 11:45:00,,,,17 CARNEY CT,,LARCENY ALL OTHERS,011696  WILLIAM HENRY,"",,,,
https://www.wokewindows.org/incidents/212004038,212004038,false,2021-01-19 11:30:00,,,,69 PARIS ST,,PROPERTY - LOST/ MISSING,,"",,,,
https://www.wokewindows.org/incidents/212004028,212004028,false,2021-01-19 11:15:00,,,,"",,VAL - OPERATING AFTER REV/SUSP.,,"",,,,
https://www.wokewindows.org/incidents/212004125,212004125,false,2021-01-19 11:15:00,,,,842 WASHINGTON ST,,HARASSMENT/ CRIMINAL HARASSMENT,011703  CHARLES KELLEY,"",,,,
https://www.wokewindows.org/incidents/212004033,212004033,false,2021-01-19 11:10:00,,,,95 FOREST HILLS AVE,,INVESTIGATE PROPERTY,080415  DAVID COX,"",,,,
https://www.wokewindows.org/incidents/212004020,212004020,false,2021-01-19 11:04:00,,,,"",,M/V ACCIDENT - PROPERTY DAMAGE,103757  DAVID GODIN,"",,,,
https://www.wokewindows.org/incidents/212004350,212004350,false,2021-01-19 11:00:00,,,,43 GLENWOOD AVE,,FRAUD - IMPERSONATION,,"",,,,
https://www.wokewindows.org/incidents/212004042,212004042,false,2021-01-19 10:47:00,,,,380 FANEUIL ST,,THREATS TO DO BODILY HARM,135942  JASON MCKENNA,"",,,,
https://www.wokewindows.org/incidents/212004022,212004022,false,2021-01-19 10:47:00,,,,716 BORDER ST,,DEATH INVESTIGATION,011953  JOHN PUGSLEY,"",,,,
https://www.wokewindows.org/incidents/212004032,212004032,false,2021-01-19 10:45:00,,,,14 W TREMLETT ST,,FIRE REPORT,148289  SEAN P. O'BRIEN,"",,,,
https://www.wokewindows.org/incidents/212004030,212004030,false,2021-01-19 10:42:00,,,,40 ROCKINGHAM AVE,,SUDDEN DEATH,,"",,,,
https://www.wokewindows.org/incidents/212004024,212004024,false,2021-01-19 10:39:00,,,,215 SYDNEY ST,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),011059  ANDRELL JONES,"",,,,
https://www.wokewindows.org/incidents/212004036,212004036,false,2021-01-19 10:16:00,,,,587 BOYLSTON ST,,LARCENY SHOPLIFTING,153131  JOSEPH CAMPOT,"",,,,
https://www.wokewindows.org/incidents/212004018,212004018,false,2021-01-19 10:14:00,,,,178 BORDER ST,,SICK ASSIST,144446  SEAN BANG,"",,,,
https://www.wokewindows.org/incidents/212004014,212004014,false,2021-01-19 10:13:00,,,,30 WINTER ST,,INVESTIGATE PERSON,,"",,,,
https://www.wokewindows.org/incidents/212004010,212004010,false,2021-01-19 10:08:00,,,,"",,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,"153086  DANIEL, J FULLAM JR.","",,,,
https://www.wokewindows.org/incidents/212004027,212004027,false,2021-01-19 10:07:00,,,,704 CENTRE ST,,INVESTIGATE PERSON,131207  OWEN MURRAY,"",,,,
https://www.wokewindows.org/incidents/210026958,210026958,false,2021-01-19 10:00:00,,,,791 E 6TH ST,,INVESTIGATE PERSON,086845  STEPHEN MCNEIL,"",,,,
https://www.wokewindows.org/incidents/212004015,212004015,false,2021-01-19 09:59:00,,,,151 TREMONT ST,,SICK ASSIST,011316  DAVID HALE,"",,,,
https://www.wokewindows.org/incidents/212004004,212004004,false,2021-01-19 09:30:00,,,,424 WASHINGTON ST,,M/V - LEAVING SCENE - PROPERTY DAMAGE,151204  CLARENCE THOMPSON,"",,,,
https://www.wokewindows.org/incidents/212004001,212004001,false,2021-01-19 09:29:00,,,,15 TUFTS ST,,SICK/INJURED/MEDICAL - PERSON,116887  KIT TONG,"",,,,
https://www.wokewindows.org/incidents/212004000,212004000,false,2021-01-19 09:17:00,,,,82 WHITE ST,,LARCENY THEFT FROM BUILDING,011953  JOHN PUGSLEY,"",,,,
https://www.wokewindows.org/incidents/212004002,212004002,false,2021-01-19 09:14:00,,,,84 GARDNER ST,,SICK ASSIST,153151  MATTHEW GAFFEY,"",,,,
https://www.wokewindows.org/incidents/212004005,212004005,false,2021-01-19 09:13:00,,,,630 WASHINGTON ST,,SICK ASSIST - DRUG RELATED ILLNESS,148279  NATASHA LAJARA,"",,,,
https://www.wokewindows.org/incidents/212004009,212004009,false,2021-01-19 09:13:00,,,,"",,VAL - VIOLATION OF AUTO LAW,148320  VLADIMIR VILVALEX,"",,,,
https://www.wokewindows.org/incidents/212003995,212003995,false,2021-01-19 09:10:00,,,,2 MCKAY PL,,TOWED MOTOR VEHICLE,012276  JOSLIN THOMAS,"",,,,
https://www.wokewindows.org/incidents/212003996,212003996,false,2021-01-19 08:55:00,,,,"",,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,144505  MARK TOBIN,"",,,,
https://www.wokewindows.org/incidents/212004006,212004006,false,2021-01-19 08:48:00,,,,881 E SECOND ST,,TOWED MOTOR VEHICLE,126842  JESSICA HAYES,"",,,,
https://www.wokewindows.org/incidents/212004003,212004003,false,2021-01-19 08:44:00,,,,1563 BLUE HILL AVE,,SICK/INJURED/MEDICAL - PERSON,148289  SEAN P. O'BRIEN,"",,,,
https://www.wokewindows.org/incidents/212003994,212003994,false,2021-01-19 08:18:00,,,,90 BLOSSOM ST,,SERVICE TO OTHER AGENCY,106695  FRANTZ SAINTFORT,"",,,,
https://www.wokewindows.org/incidents/212003990,212003990,false,2021-01-19 08:00:00,,,,236 HANOVER ST,,INVESTIGATE PERSON,148279  NATASHA LAJARA,"",,,,
https://www.wokewindows.org/incidents/212004145,212004145,false,2021-01-19 07:46:00,,,,221 DUDLEY ST,,HARASSMENT/ CRIMINAL HARASSMENT,144333  MICHAEL WALSH,"",,,,
https://www.wokewindows.org/incidents/212003985,212003985,false,2021-01-19 07:40:00,,,,108 DELHI ST,,INVESTIGATE PERSON,"153083  BRIAN, F HARRINGTON","",,,,
https://www.wokewindows.org/incidents/212003992,212003992,false,2021-01-19 07:40:00,,,,28 SPRING HILL RD,,SICK/INJURED/MEDICAL - PERSON,098657  JOSEPH GORMAN,"",,,,
https://www.wokewindows.org/incidents/212003987,212003987,false,2021-01-19 07:39:00,,,,"",,M/V - LEAVING SCENE - PROPERTY DAMAGE,126548  DEAN QUINBY,"",,,,
https://www.wokewindows.org/incidents/212003988,212003988,false,2021-01-19 07:29:00,,,,33 STELLMAN RD,,M/V - LEAVING SCENE - PROPERTY DAMAGE,102290  BRIAN MICHAUD,"",,,,
https://www.wokewindows.org/incidents/212003984,212003984,false,2021-01-19 07:08:00,,,,1135 MORTON ST,,BREAKING AND ENTERING (B&E) MOTOR VEHICLE,010601  LAWRENCE WELCH,"",,,,
https://www.wokewindows.org/incidents/212003982,212003982,false,2021-01-19 05:00:00,,,,64 ROSSETER ST,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,131202  CHRISTOPHER MILLER,"",,,,
https://www.wokewindows.org/incidents/212003981,212003981,false,2021-01-19 04:28:00,,,,152 CENTRE ST,,INVESTIGATE PROPERTY,,"",,,,
https://www.wokewindows.org/incidents/212033979,212033979,false,2021-01-19 03:18:00,,,,55 TRAVELER ST,,INVESTIGATE PERSON,110128  MOSES-JOSE DASILVA,"",,,,
https://www.wokewindows.org/incidents/212003978,212003978,false,2021-01-19 02:57:00,,,,45 STUART ST,,INVESTIGATE PERSON,135977  REBECCA LEO,"",,,,
https://www.wokewindows.org/incidents/212003973,212003973,false,2021-01-19 02:39:00,,,,451 NORFOLK ST,,VANDALISM,153160  MARK OSIS,"",,,,
https://www.wokewindows.org/incidents/212003975,212003975,false,2021-01-19 02:32:00,,,,616 CAMBRIDGE ST,,VAL - OPERATING AFTER REV/SUSP.,,"",,,,
https://www.wokewindows.org/incidents/212003976,212003976,false,2021-01-19 02:13:00,,,,60 SANFORD ST,,INVESTIGATE PROPERTY,153137  MATTHEW TURNER,"",,,,
https://www.wokewindows.org/incidents/212003971,212003971,false,2021-01-19 01:41:00,,,,85 ALLSTON ST,,INVESTIGATE PERSON,,"",,,,
